id,label
118482,automobile
118483,ship
118484,cat
118485,bird
118486,dog
118487,airplane
118488,bird
118489,truck
118490,airplane
118491,cat
118492,ship
118493,cat
118494,ship
118495,cat
118496,airplane
118497,cat
118498,cat
118499,ship
118500,frog
118501,deer
118502,cat
118503,cat
118504,ship
118505,airplane
118506,ship
118507,cat
118508,cat
118509,cat
118510,bird
118511,deer
118512,truck
118513,cat
118514,cat
118515,ship
118516,cat
118517,deer
118518,truck
118519,truck
118520,cat
118521,frog
118522,deer
118523,deer
118524,deer
118525,bird
118526,ship
118527,deer
118528,horse
118529,bird
118530,truck
118531,truck
118532,frog
118533,frog
118534,deer
118535,deer
118536,deer
118537,automobile
118538,frog
118539,dog
118540,airplane
118541,automobile
118542,bird
118543,truck
118544,bird
118545,bird
118546,cat
118547,deer
118548,cat
118549,deer
118550,truck
118551,ship
118552,cat
118553,horse
118554,bird
118555,automobile
118556,airplane
118557,truck
118558,truck
118559,truck
118560,deer
118561,ship
118562,truck
118563,truck
118564,cat
118565,deer
118566,frog
118567,bird
118568,bird
118569,deer
118570,cat
118571,dog
118572,truck
118573,horse
118574,deer
118575,horse
118576,deer
118577,automobile
118578,bird
118579,automobile
118580,frog
118581,cat
118582,ship
118583,frog
118584,frog
118585,dog
118586,cat
118587,cat
118588,truck
118589,deer
118590,horse
118591,horse
118592,cat
118593,dog
118594,ship
118595,cat
118596,bird
118597,automobile
118598,deer
118599,horse
118600,cat
118601,cat
118602,ship
118603,cat
118604,cat
118605,horse
118606,frog
118607,truck
118608,cat
118609,horse
118610,deer
118611,truck
118612,deer
118613,cat
118614,cat
118615,bird
118616,frog
118617,automobile
118618,frog
118619,dog
118620,frog
118621,dog
118622,automobile
118623,cat
118624,cat
118625,cat
118626,cat
118627,horse
118628,horse
118629,cat
118630,bird
118631,bird
118632,automobile
118633,dog
118634,cat
118635,airplane
118636,cat
118637,dog
118638,deer
118639,airplane
118640,ship
118641,airplane
118642,frog
118643,dog
118644,cat
118645,bird
118646,horse
118647,truck
118648,cat
118649,cat
118650,ship
118651,frog
118652,automobile
118653,cat
118654,frog
118655,deer
118656,cat
118657,cat
118658,truck
118659,deer
118660,bird
118661,cat
118662,deer
118663,ship
118664,cat
118665,cat
118666,deer
118667,horse
118668,dog
118669,deer
118670,horse
118671,deer
118672,cat
118673,bird
118674,cat
118675,airplane
118676,automobile
118677,cat
118678,ship
118679,dog
118680,frog
118681,deer
118682,ship
118683,automobile
118684,deer
118685,automobile
118686,cat
118687,truck
118688,cat
118689,airplane
118690,horse
118691,deer
118692,cat
118693,cat
118694,cat
118695,cat
118696,truck
118697,cat
118698,frog
118699,cat
118700,deer
118701,cat
118702,truck
118703,ship
118704,horse
118705,cat
118706,ship
118707,cat
118708,ship
118709,bird
118710,deer
118711,deer
118712,horse
118713,deer
118714,cat
118715,bird
118716,ship
118717,deer
118718,ship
118719,frog
118720,dog
118721,frog
118722,horse
118723,truck
118724,cat
118725,bird
118726,deer
118727,airplane
118728,bird
118729,cat
118730,truck
118731,deer
118732,cat
118733,automobile
118734,ship
118735,ship
118736,ship
118737,automobile
118738,frog
118739,deer
118740,frog
118741,cat
118742,cat
118743,dog
118744,horse
118745,cat
118746,frog
118747,cat
118748,cat
118749,ship
118750,frog
118751,cat
118752,ship
118753,frog
118754,cat
118755,ship
118756,ship
118757,deer
118758,deer
118759,cat
118760,horse
118761,bird
118762,cat
118763,cat
118764,cat
118765,ship
118766,deer
118767,bird
118768,dog
118769,truck
118770,bird
118771,ship
118772,truck
118773,frog
118774,frog
118775,bird
118776,cat
118777,cat
118778,cat
118779,automobile
118780,automobile
118781,automobile
118782,automobile
118783,bird
118784,airplane
118785,frog
118786,deer
118787,frog
118788,horse
118789,ship
118790,airplane
118791,bird
118792,ship
118793,deer
118794,deer
118795,cat
118796,automobile
118797,deer
118798,cat
118799,automobile
118800,dog
118801,deer
118802,dog
118803,horse
118804,automobile
118805,cat
118806,cat
118807,automobile
118808,deer
118809,ship
118810,deer
118811,truck
118812,automobile
118813,frog
118814,cat
118815,truck
118816,cat
118817,cat
118818,frog
118819,deer
118820,cat
118821,cat
118822,horse
118823,horse
118824,deer
118825,cat
118826,bird
118827,ship
118828,deer
118829,airplane
118830,deer
118831,deer
118832,cat
118833,cat
118834,deer
118835,deer
118836,deer
118837,bird
118838,ship
118839,deer
118840,bird
118841,automobile
118842,truck
118843,dog
118844,deer
118845,frog
118846,automobile
118847,truck
118848,cat
118849,cat
118850,ship
118851,cat
118852,ship
118853,automobile
118854,deer
118855,horse
118856,cat
118857,deer
118858,automobile
118859,cat
118860,bird
118861,bird
118862,horse
118863,cat
118864,cat
118865,bird
118866,horse
118867,cat
118868,cat
118869,cat
118870,bird
118871,dog
118872,cat
118873,automobile
118874,horse
118875,frog
118876,cat
118877,horse
118878,automobile
118879,bird
118880,horse
118881,cat
118882,dog
118883,cat
118884,cat
118885,truck
118886,frog
118887,frog
118888,bird
118889,automobile
118890,cat
118891,bird
118892,bird
118893,frog
118894,deer
118895,deer
118896,cat
118897,cat
118898,deer
118899,ship
118900,dog
118901,frog
118902,cat
118903,deer
118904,cat
118905,cat
118906,automobile
118907,deer
118908,cat
118909,cat
118910,cat
118911,ship
118912,ship
118913,ship
118914,bird
118915,truck
118916,ship
118917,frog
118918,dog
118919,bird
118920,truck
118921,dog
118922,truck
118923,cat
118924,cat
118925,horse
118926,cat
118927,cat
118928,deer
118929,frog
118930,frog
118931,airplane
118932,truck
118933,ship
118934,cat
118935,truck
118936,cat
118937,dog
118938,bird
118939,truck
118940,cat
118941,horse
118942,automobile
118943,truck
118944,ship
118945,ship
118946,dog
118947,bird
118948,cat
118949,ship
118950,ship
118951,bird
118952,cat
118953,deer
118954,horse
118955,deer
118956,cat
118957,cat
118958,horse
118959,frog
118960,bird
118961,bird
118962,cat
118963,cat
118964,cat
118965,automobile
118966,ship
118967,cat
118968,deer
118969,automobile
118970,ship
118971,frog
118972,frog
118973,ship
118974,ship
118975,truck
118976,horse
118977,frog
118978,cat
118979,cat
118980,deer
118981,frog
118982,cat
118983,frog
118984,deer
118985,automobile
118986,bird
118987,deer
118988,bird
118989,cat
118990,truck
118991,cat
118992,truck
118993,horse
118994,deer
118995,deer
118996,horse
118997,airplane
118998,frog
118999,dog
119000,airplane
119001,horse
119002,frog
119003,cat
119004,deer
119005,cat
119006,bird
119007,frog
119008,automobile
119009,bird
119010,dog
119011,cat
119012,cat
119013,ship
119014,automobile
119015,ship
119016,airplane
119017,dog
119018,cat
119019,deer
119020,cat
119021,truck
119022,bird
119023,frog
119024,cat
119025,automobile
119026,truck
119027,truck
119028,frog
119029,frog
119030,cat
119031,automobile
119032,automobile
119033,frog
119034,frog
119035,cat
119036,frog
119037,bird
119038,cat
119039,cat
119040,deer
119041,bird
119042,horse
119043,deer
119044,dog
119045,bird
119046,cat
119047,truck
119048,frog
119049,truck
119050,automobile
119051,frog
119052,automobile
119053,truck
119054,cat
119055,frog
119056,dog
119057,deer
119058,bird
119059,cat
119060,frog
119061,ship
119062,cat
119063,cat
119064,ship
119065,automobile
119066,dog
119067,cat
119068,cat
119069,frog
119070,frog
119071,cat
119072,bird
119073,ship
119074,bird
119075,ship
119076,bird
119077,deer
119078,cat
119079,cat
119080,horse
119081,horse
119082,truck
119083,frog
119084,frog
119085,ship
119086,deer
119087,airplane
119088,frog
119089,automobile
119090,horse
119091,airplane
119092,frog
119093,horse
119094,cat
119095,deer
119096,deer
119097,airplane
119098,dog
119099,deer
119100,deer
119101,cat
119102,automobile
119103,ship
119104,automobile
119105,truck
119106,deer
119107,deer
119108,automobile
119109,deer
119110,frog
119111,frog
119112,frog
119113,horse
119114,airplane
119115,horse
119116,automobile
119117,deer
119118,bird
119119,cat
119120,frog
119121,cat
119122,deer
119123,truck
119124,ship
119125,cat
119126,deer
119127,deer
119128,automobile
119129,bird
119130,airplane
119131,ship
119132,bird
119133,cat
119134,cat
119135,cat
119136,frog
119137,frog
119138,cat
119139,horse
119140,frog
119141,cat
119142,automobile
119143,cat
119144,airplane
119145,cat
119146,cat
119147,cat
119148,bird
119149,deer
119150,bird
119151,cat
119152,bird
119153,bird
119154,horse
119155,deer
119156,frog
119157,dog
119158,cat
119159,cat
119160,cat
119161,dog
119162,bird
119163,frog
119164,deer
119165,frog
119166,automobile
119167,deer
119168,bird
119169,cat
119170,deer
119171,cat
119172,cat
119173,bird
119174,truck
119175,deer
119176,frog
119177,cat
119178,deer
119179,frog
119180,dog
119181,cat
119182,dog
119183,cat
119184,deer
119185,cat
119186,bird
119187,deer
119188,deer
119189,automobile
119190,cat
119191,cat
119192,truck
119193,dog
119194,cat
119195,frog
119196,ship
119197,deer
119198,cat
119199,ship
119200,cat
119201,frog
119202,deer
119203,deer
119204,deer
119205,cat
119206,deer
119207,cat
119208,cat
119209,truck
119210,dog
119211,deer
119212,truck
119213,frog
119214,dog
119215,deer
119216,automobile
119217,deer
119218,ship
119219,airplane
119220,deer
119221,horse
119222,dog
119223,airplane
119224,truck
119225,cat
119226,deer
119227,dog
119228,deer
119229,airplane
119230,cat
119231,cat
119232,deer
119233,truck
119234,truck
119235,cat
119236,deer
119237,frog
119238,bird
119239,cat
119240,cat
119241,deer
119242,deer
119243,deer
119244,truck
119245,truck
119246,airplane
119247,bird
119248,dog
119249,cat
119250,ship
119251,ship
119252,truck
119253,deer
119254,dog
119255,airplane
119256,airplane
119257,deer
119258,bird
119259,ship
119260,dog
119261,ship
119262,horse
119263,ship
119264,automobile
119265,truck
119266,frog
119267,cat
119268,deer
119269,cat
119270,deer
119271,ship
119272,frog
119273,horse
119274,cat
119275,cat
119276,deer
119277,ship
119278,cat
119279,cat
119280,dog
119281,deer
119282,deer
119283,ship
119284,cat
119285,horse
119286,bird
119287,ship
119288,deer
119289,deer
119290,horse
119291,ship
119292,airplane
119293,horse
119294,ship
119295,airplane
119296,airplane
119297,cat
119298,bird
119299,horse
119300,bird
119301,cat
119302,frog
119303,horse
119304,cat
119305,cat
119306,cat
119307,truck
119308,ship
119309,cat
119310,automobile
119311,deer
119312,cat
119313,cat
119314,dog
119315,truck
119316,horse
119317,truck
119318,cat
119319,automobile
119320,bird
119321,deer
119322,dog
119323,frog
119324,truck
119325,frog
119326,cat
119327,cat
119328,truck
119329,deer
119330,ship
119331,cat
119332,frog
119333,bird
119334,truck
119335,automobile
119336,cat
119337,deer
119338,truck
119339,dog
119340,ship
119341,truck
119342,automobile
119343,horse
119344,ship
119345,deer
119346,deer
119347,horse
119348,horse
119349,dog
119350,cat
119351,bird
119352,truck
119353,deer
119354,dog
119355,deer
119356,automobile
119357,frog
119358,ship
119359,airplane
119360,deer
119361,deer
119362,bird
119363,deer
119364,deer
119365,frog
119366,airplane
119367,automobile
119368,cat
119369,automobile
119370,deer
119371,horse
119372,bird
119373,dog
119374,deer
119375,truck
119376,ship
119377,deer
119378,cat
119379,cat
119380,cat
119381,deer
119382,bird
119383,dog
119384,deer
119385,deer
119386,truck
119387,deer
119388,cat
119389,frog
119390,cat
119391,bird
119392,dog
119393,truck
119394,airplane
119395,bird
119396,cat
119397,bird
119398,ship
119399,ship
119400,frog
119401,frog
119402,deer
119403,horse
119404,airplane
119405,cat
119406,cat
119407,truck
119408,cat
119409,automobile
119410,dog
119411,deer
119412,horse
119413,deer
119414,deer
119415,ship
119416,cat
119417,airplane
119418,deer
119419,horse
119420,horse
119421,horse
119422,frog
119423,ship
119424,frog
119425,horse
119426,ship
119427,horse
119428,bird
119429,deer
119430,horse
119431,cat
119432,horse
119433,cat
119434,horse
119435,truck
119436,bird
119437,bird
119438,automobile
119439,automobile
119440,horse
119441,ship
119442,deer
119443,cat
119444,bird
119445,cat
119446,truck
119447,cat
119448,deer
119449,cat
119450,automobile
119451,deer
119452,frog
119453,dog
119454,cat
119455,ship
119456,dog
119457,deer
119458,deer
119459,bird
119460,cat
119461,cat
119462,bird
119463,automobile
119464,deer
119465,cat
119466,airplane
119467,cat
119468,cat
119469,truck
119470,deer
119471,cat
119472,horse
119473,deer
119474,automobile
119475,cat
119476,automobile
119477,frog
119478,frog
119479,frog
119480,frog
119481,bird
119482,frog
119483,frog
119484,airplane
119485,dog
119486,truck
119487,horse
119488,frog
119489,deer
119490,ship
119491,deer
119492,automobile
119493,ship
119494,frog
119495,horse
119496,cat
119497,cat
119498,dog
119499,airplane
119500,cat
119501,cat
119502,horse
119503,cat
119504,dog
119505,horse
119506,cat
119507,cat
119508,truck
119509,dog
119510,bird
119511,deer
119512,bird
119513,cat
119514,cat
119515,cat
119516,truck
119517,ship
119518,deer
119519,deer
119520,truck
119521,deer
119522,deer
119523,cat
119524,frog
119525,airplane
119526,truck
119527,horse
119528,bird
119529,frog
119530,cat
119531,ship
119532,deer
119533,cat
119534,cat
119535,cat
119536,cat
119537,cat
119538,horse
119539,cat
119540,cat
119541,horse
119542,deer
119543,deer
119544,automobile
119545,cat
119546,deer
119547,bird
119548,deer
119549,frog
119550,cat
119551,horse
119552,airplane
119553,cat
119554,horse
119555,horse
119556,airplane
119557,cat
119558,ship
119559,horse
119560,cat
119561,frog
119562,truck
119563,deer
119564,cat
119565,frog
119566,deer
119567,cat
119568,cat
119569,deer
119570,truck
119571,airplane
119572,cat
119573,frog
119574,automobile
119575,frog
119576,frog
119577,frog
119578,automobile
119579,frog
119580,cat
119581,deer
119582,airplane
119583,truck
119584,deer
119585,frog
119586,cat
119587,airplane
119588,cat
119589,bird
119590,deer
119591,cat
119592,automobile
119593,cat
119594,airplane
119595,automobile
119596,deer
119597,deer
119598,cat
119599,truck
119600,ship
119601,frog
119602,deer
119603,horse
119604,cat
119605,cat
119606,dog
119607,ship
119608,cat
119609,airplane
119610,cat
119611,bird
119612,cat
119613,cat
119614,cat
119615,cat
119616,horse
119617,dog
119618,cat
119619,cat
119620,cat
119621,cat
119622,bird
119623,deer
119624,ship
119625,deer
119626,bird
119627,deer
119628,horse
119629,frog
119630,deer
119631,cat
119632,deer
119633,bird
119634,cat
119635,horse
119636,deer
119637,deer
119638,ship
119639,horse
119640,truck
119641,bird
119642,truck
119643,deer
119644,cat
119645,truck
119646,automobile
119647,horse
119648,automobile
119649,deer
119650,frog
119651,cat
119652,cat
119653,deer
119654,cat
119655,ship
119656,deer
119657,truck
119658,horse
119659,deer
119660,automobile
119661,automobile
119662,deer
119663,horse
119664,cat
119665,horse
119666,cat
119667,frog
119668,dog
119669,bird
119670,horse
119671,ship
119672,horse
119673,truck
119674,cat
119675,bird
119676,frog
119677,bird
119678,automobile
119679,deer
119680,bird
119681,deer
119682,bird
119683,frog
119684,bird
119685,horse
119686,ship
119687,cat
119688,cat
119689,frog
119690,frog
119691,truck
119692,bird
119693,deer
119694,frog
119695,ship
119696,deer
119697,frog
119698,deer
119699,truck
119700,truck
119701,truck
119702,airplane
119703,dog
119704,airplane
119705,ship
119706,cat
119707,bird
119708,cat
119709,ship
119710,bird
119711,automobile
119712,frog
119713,dog
119714,ship
119715,cat
119716,frog
119717,deer
119718,deer
119719,automobile
119720,deer
119721,cat
119722,cat
119723,deer
119724,automobile
119725,cat
119726,cat
119727,bird
119728,frog
119729,deer
119730,cat
119731,cat
119732,cat
119733,deer
119734,horse
119735,cat
119736,cat
119737,airplane
119738,bird
119739,dog
119740,truck
119741,deer
119742,truck
119743,cat
119744,airplane
119745,truck
119746,truck
119747,deer
119748,deer
119749,bird
119750,deer
119751,bird
119752,frog
119753,bird
119754,cat
119755,truck
119756,bird
119757,cat
119758,airplane
119759,frog
119760,frog
119761,cat
119762,deer
119763,cat
119764,cat
119765,frog
119766,frog
119767,cat
119768,airplane
119769,cat
119770,truck
119771,cat
119772,dog
119773,cat
119774,bird
119775,ship
119776,dog
119777,frog
119778,airplane
119779,frog
119780,ship
119781,deer
119782,truck
119783,cat
119784,deer
119785,frog
119786,cat
119787,ship
119788,cat
119789,deer
119790,horse
119791,dog
119792,dog
119793,truck
119794,automobile
119795,automobile
119796,cat
119797,automobile
119798,automobile
119799,airplane
119800,truck
119801,cat
119802,deer
119803,bird
119804,bird
119805,deer
119806,bird
119807,ship
119808,cat
119809,bird
119810,ship
119811,deer
119812,ship
119813,deer
119814,deer
119815,frog
119816,deer
119817,automobile
119818,cat
119819,cat
119820,frog
119821,deer
119822,frog
119823,dog
119824,bird
119825,horse
119826,deer
119827,ship
119828,airplane
119829,deer
119830,horse
119831,dog
119832,frog
119833,automobile
119834,cat
119835,ship
119836,cat
119837,dog
119838,deer
119839,dog
119840,horse
119841,ship
119842,frog
119843,bird
119844,truck
119845,ship
119846,horse
119847,cat
119848,bird
119849,deer
119850,cat
119851,bird
119852,cat
119853,ship
119854,cat
119855,ship
119856,horse
119857,horse
119858,deer
119859,deer
119860,frog
119861,deer
119862,frog
119863,horse
119864,cat
119865,frog
119866,airplane
119867,cat
119868,cat
119869,frog
119870,deer
119871,deer
119872,frog
119873,frog
119874,dog
119875,ship
119876,cat
119877,ship
119878,cat
119879,automobile
119880,cat
119881,deer
119882,airplane
119883,bird
119884,cat
119885,truck
119886,horse
119887,deer
119888,frog
119889,cat
119890,frog
119891,deer
119892,dog
119893,ship
119894,cat
119895,bird
119896,cat
119897,ship
119898,deer
119899,cat
119900,ship
119901,bird
119902,ship
119903,dog
119904,cat
119905,truck
119906,horse
119907,cat
119908,frog
119909,ship
119910,deer
119911,frog
119912,frog
119913,horse
119914,horse
119915,deer
119916,deer
119917,cat
119918,ship
119919,deer
119920,bird
119921,deer
119922,frog
119923,deer
119924,deer
119925,cat
119926,frog
119927,truck
119928,dog
119929,cat
119930,cat
119931,horse
119932,cat
119933,cat
119934,truck
119935,bird
119936,ship
119937,bird
119938,airplane
119939,ship
119940,truck
119941,cat
119942,cat
119943,deer
119944,deer
119945,airplane
119946,cat
119947,ship
119948,frog
119949,frog
119950,ship
119951,automobile
119952,airplane
119953,deer
119954,automobile
119955,cat
119956,frog
119957,airplane
119958,cat
119959,bird
119960,automobile
119961,cat
119962,dog
119963,horse
119964,ship
119965,airplane
119966,truck
119967,frog
119968,airplane
119969,cat
119970,cat
119971,automobile
119972,truck
119973,cat
119974,automobile
119975,cat
119976,cat
119977,bird
119978,cat
119979,bird
119980,frog
119981,ship
119982,frog
119983,truck
119984,truck
119985,horse
119986,cat
119987,cat
119988,frog
119989,airplane
119990,dog
119991,bird
119992,deer
119993,frog
119994,cat
119995,ship
119996,bird
119997,cat
119998,bird
119999,truck
120000,bird
120001,automobile
120002,automobile
120003,cat
120004,ship
120005,ship
120006,cat
120007,cat
120008,truck
120009,deer
120010,deer
120011,cat
120012,cat
120013,automobile
120014,airplane
120015,bird
120016,horse
120017,truck
120018,frog
120019,frog
120020,cat
120021,cat
120022,deer
120023,bird
120024,deer
120025,ship
120026,automobile
120027,frog
120028,cat
120029,horse
120030,truck
120031,bird
120032,dog
120033,automobile
120034,cat
120035,cat
120036,dog
120037,horse
120038,bird
120039,cat
120040,frog
120041,cat
120042,dog
120043,ship
120044,deer
120045,airplane
120046,deer
120047,ship
120048,dog
120049,automobile
120050,cat
120051,bird
120052,bird
120053,deer
120054,horse
120055,cat
120056,horse
120057,truck
120058,frog
120059,ship
120060,cat
120061,bird
120062,frog
120063,cat
120064,cat
120065,automobile
120066,frog
120067,cat
120068,bird
120069,ship
120070,cat
120071,cat
120072,cat
120073,bird
120074,ship
120075,cat
120076,cat
120077,automobile
120078,horse
120079,frog
120080,horse
120081,cat
120082,cat
120083,bird
120084,dog
120085,cat
120086,deer
120087,dog
120088,deer
120089,ship
120090,ship
120091,cat
120092,frog
120093,cat
120094,automobile
120095,cat
120096,bird
120097,dog
120098,ship
120099,deer
120100,truck
120101,automobile
120102,cat
120103,ship
120104,bird
120105,airplane
120106,deer
120107,frog
120108,truck
120109,ship
120110,deer
120111,cat
120112,dog
120113,deer
120114,cat
120115,frog
120116,frog
120117,dog
120118,cat
120119,automobile
120120,deer
120121,automobile
120122,ship
120123,bird
120124,cat
120125,horse
120126,frog
120127,truck
120128,cat
120129,bird
120130,airplane
120131,cat
120132,deer
120133,horse
120134,cat
120135,cat
120136,cat
120137,deer
120138,frog
120139,deer
120140,horse
120141,deer
120142,frog
120143,airplane
120144,cat
120145,automobile
120146,deer
120147,ship
120148,automobile
120149,cat
120150,frog
120151,cat
120152,ship
120153,cat
120154,cat
120155,deer
120156,cat
120157,cat
120158,frog
120159,ship
120160,cat
120161,deer
120162,bird
120163,cat
120164,frog
120165,deer
120166,dog
120167,automobile
120168,frog
120169,frog
120170,cat
120171,cat
120172,cat
120173,automobile
120174,truck
120175,dog
120176,frog
120177,dog
120178,frog
120179,bird
120180,frog
120181,deer
120182,dog
120183,horse
120184,bird
120185,bird
120186,ship
120187,automobile
120188,frog
120189,frog
120190,automobile
120191,horse
120192,truck
120193,bird
120194,frog
120195,horse
120196,bird
120197,airplane
120198,bird
120199,frog
120200,automobile
120201,dog
120202,automobile
120203,dog
120204,deer
120205,truck
120206,dog
120207,cat
120208,frog
120209,cat
120210,deer
120211,deer
120212,dog
120213,frog
120214,deer
120215,cat
120216,deer
120217,airplane
120218,dog
120219,bird
120220,truck
120221,cat
120222,ship
120223,truck
120224,cat
120225,deer
120226,automobile
120227,automobile
120228,cat
120229,horse
120230,dog
120231,truck
120232,frog
120233,automobile
120234,cat
120235,cat
120236,deer
120237,cat
120238,truck
120239,ship
120240,deer
120241,deer
120242,truck
120243,cat
120244,cat
120245,cat
120246,ship
120247,frog
120248,frog
120249,frog
120250,bird
120251,airplane
120252,cat
120253,cat
120254,cat
120255,cat
120256,deer
120257,cat
120258,cat
120259,bird
120260,dog
120261,ship
120262,dog
120263,cat
120264,deer
120265,dog
120266,cat
120267,horse
120268,horse
120269,ship
120270,deer
120271,truck
120272,ship
120273,deer
120274,bird
120275,airplane
120276,cat
120277,truck
120278,automobile
120279,truck
120280,ship
120281,frog
120282,cat
120283,horse
120284,frog
120285,dog
120286,ship
120287,frog
120288,cat
120289,airplane
120290,frog
120291,cat
120292,cat
120293,automobile
120294,ship
120295,frog
120296,horse
120297,cat
120298,frog
120299,deer
120300,frog
120301,deer
120302,bird
120303,cat
120304,deer
120305,cat
120306,ship
120307,airplane
120308,cat
120309,bird
120310,truck
120311,truck
120312,cat
120313,horse
120314,airplane
120315,horse
120316,ship
120317,truck
120318,frog
120319,dog
120320,cat
120321,ship
120322,frog
120323,bird
120324,ship
120325,deer
120326,frog
120327,ship
120328,bird
120329,ship
120330,frog
120331,frog
120332,cat
120333,cat
120334,cat
120335,horse
120336,automobile
120337,horse
120338,cat
120339,bird
120340,deer
120341,bird
120342,cat
120343,cat
120344,cat
120345,cat
120346,airplane
120347,automobile
120348,horse
120349,automobile
120350,airplane
120351,bird
120352,cat
120353,frog
120354,frog
120355,automobile
120356,deer
120357,deer
120358,truck
120359,deer
120360,ship
120361,cat
120362,bird
120363,deer
120364,deer
120365,dog
120366,frog
120367,cat
120368,cat
120369,ship
120370,horse
120371,dog
120372,bird
120373,deer
120374,cat
120375,cat
120376,automobile
120377,cat
120378,frog
120379,ship
120380,cat
120381,horse
120382,truck
120383,bird
120384,cat
120385,deer
120386,cat
120387,deer
120388,horse
120389,deer
120390,bird
120391,bird
120392,deer
120393,bird
120394,deer
120395,airplane
120396,cat
120397,airplane
120398,deer
120399,cat
120400,deer
120401,cat
120402,truck
120403,deer
120404,cat
120405,frog
120406,automobile
120407,ship
120408,deer
120409,airplane
120410,automobile
120411,deer
120412,cat
120413,deer
120414,cat
120415,horse
120416,cat
120417,airplane
120418,horse
120419,deer
120420,deer
120421,truck
120422,automobile
120423,ship
120424,deer
120425,cat
120426,deer
120427,horse
120428,cat
120429,bird
120430,deer
120431,automobile
120432,automobile
120433,deer
120434,automobile
120435,ship
120436,deer
120437,ship
120438,deer
120439,cat
120440,frog
120441,horse
120442,deer
120443,frog
120444,bird
120445,cat
120446,deer
120447,dog
120448,cat
120449,frog
120450,bird
120451,automobile
120452,automobile
120453,frog
120454,ship
120455,cat
120456,cat
120457,deer
120458,cat
120459,deer
120460,cat
120461,horse
120462,cat
120463,frog
120464,deer
120465,cat
120466,cat
120467,deer
120468,cat
120469,ship
120470,ship
120471,frog
120472,deer
120473,frog
120474,airplane
120475,ship
120476,frog
120477,horse
120478,cat
120479,bird
120480,cat
120481,automobile
120482,cat
120483,airplane
120484,cat
120485,truck
120486,horse
120487,automobile
120488,deer
120489,cat
120490,airplane
120491,ship
120492,cat
120493,frog
120494,dog
120495,cat
120496,deer
120497,ship
120498,deer
120499,ship
120500,frog
120501,cat
120502,frog
120503,ship
120504,dog
120505,cat
120506,deer
120507,bird
120508,ship
120509,deer
120510,cat
120511,bird
120512,bird
120513,dog
120514,frog
120515,horse
120516,cat
120517,ship
120518,cat
120519,deer
120520,truck
120521,dog
120522,ship
120523,cat
120524,truck
120525,deer
120526,ship
120527,cat
120528,horse
120529,deer
120530,truck
120531,cat
120532,frog
120533,ship
120534,cat
120535,cat
120536,bird
120537,deer
120538,truck
120539,cat
120540,cat
120541,deer
120542,automobile
120543,frog
120544,deer
120545,deer
120546,automobile
120547,cat
120548,airplane
120549,ship
120550,dog
120551,deer
120552,cat
120553,airplane
120554,automobile
120555,ship
120556,ship
120557,cat
120558,ship
120559,deer
120560,frog
120561,cat
120562,horse
120563,horse
120564,airplane
120565,deer
120566,cat
120567,cat
120568,cat
120569,cat
120570,ship
120571,cat
120572,truck
120573,ship
120574,cat
120575,ship
120576,cat
120577,cat
120578,frog
120579,frog
120580,cat
120581,truck
120582,horse
120583,cat
120584,automobile
120585,ship
120586,frog
120587,dog
120588,frog
120589,horse
120590,cat
120591,truck
120592,bird
120593,cat
120594,automobile
120595,deer
120596,cat
120597,bird
120598,ship
120599,deer
120600,bird
120601,dog
120602,bird
120603,cat
120604,cat
120605,airplane
120606,frog
120607,frog
120608,bird
120609,ship
120610,horse
120611,cat
120612,cat
120613,frog
120614,cat
120615,deer
120616,truck
120617,cat
120618,horse
120619,dog
120620,cat
120621,deer
120622,truck
120623,deer
120624,cat
120625,dog
120626,automobile
120627,frog
120628,cat
120629,cat
120630,cat
120631,frog
120632,automobile
120633,deer
120634,cat
120635,deer
120636,truck
120637,deer
120638,cat
120639,deer
120640,frog
120641,cat
120642,cat
120643,cat
120644,automobile
120645,cat
120646,deer
120647,truck
120648,frog
120649,bird
120650,horse
120651,frog
120652,deer
120653,cat
120654,deer
120655,bird
120656,cat
120657,truck
120658,horse
120659,frog
120660,bird
120661,deer
120662,truck
120663,dog
120664,cat
120665,frog
120666,automobile
120667,deer
120668,deer
120669,deer
120670,truck
120671,airplane
120672,dog
120673,horse
120674,deer
120675,ship
120676,deer
120677,automobile
120678,cat
120679,frog
120680,deer
120681,cat
120682,truck
120683,cat
120684,truck
120685,dog
120686,cat
120687,cat
120688,airplane
120689,cat
120690,deer
120691,cat
120692,frog
120693,frog
120694,automobile
120695,bird
120696,deer
120697,cat
120698,automobile
120699,cat
120700,automobile
120701,airplane
120702,cat
120703,cat
120704,frog
120705,truck
120706,truck
120707,bird
120708,deer
120709,ship
120710,horse
120711,automobile
120712,automobile
120713,frog
120714,horse
120715,cat
120716,deer
120717,ship
120718,truck
120719,cat
120720,truck
120721,cat
120722,frog
120723,cat
120724,cat
120725,deer
120726,airplane
120727,horse
120728,airplane
120729,cat
120730,cat
120731,cat
120732,deer
120733,cat
120734,deer
120735,deer
120736,bird
120737,frog
120738,deer
120739,cat
120740,horse
120741,ship
120742,cat
120743,cat
120744,automobile
120745,cat
120746,automobile
120747,cat
120748,horse
120749,cat
120750,frog
120751,cat
120752,cat
120753,truck
120754,cat
120755,truck
120756,deer
120757,cat
120758,cat
120759,ship
120760,deer
120761,cat
120762,cat
120763,deer
120764,deer
120765,cat
120766,automobile
120767,deer
120768,deer
120769,cat
120770,deer
120771,cat
